product_id,current_price,demand,season,season_num,competitor_price,category,category_num,discount,sales_volume
P00429,883.0,197.0,spring,2,158.0,accessories,2,20.0,13
P00430,218.0,173.0,fall,3,619.0,home,3,21.0,159
P00431,519.0,220.0,summer,0,781.0,electronics,0,27.0,131
P00432,974.0,134.0,winter,1,497.0,clothing,1,8.0,2
P00433,710.0,178.0,spring,2,751.0,electronics,0,21.0,62
P00434,598.0,61.0,winter,1,521.0,home,3,8.0,19
P00435,852.0,266.0,spring,2,324.0,clothing,1,17.0,36
P00436,669.0,87.0,spring,2,664.0,clothing,1,13.0,31
P00437,341.0,215.0,spring,2,279.0,clothing,1,19.0,88
P00438,290.0,109.0,fall,3,715.0,accessories,2,2.0,84
P00439,552.0,130.0,summer,0,442.0,electronics,0,3.0,36
P00440,998.0,164.0,fall,3,845.0,home,3,0.0,24
P00441,925.0,294.0,summer,0,502.0,accessories,2,17.0,27
P00442,249.0,198.0,spring,2,373.0,accessories,2,3.0,140
P00443,863.0,260.0,summer,0,673.0,clothing,1,9.0,39
P00444,896.0,172.0,fall,3,856.0,accessories,2,3.0,30
P00445,773.0,123.0,winter,1,908.0,electronics,0,20.0,35
P00446,388.0,94.0,fall,3,658.0,accessories,2,24.0,63
P00447,323.0,147.0,fall,3,517.0,accessories,2,16.0,112
P00448,348.0,218.0,fall,3,815.0,clothing,1,7.0,159
P00449,512.0,173.0,fall,3,739.0,clothing,1,18.0,93
P00450,768.0,75.0,fall,3,801.0,accessories,2,8.0,22
P00451,540.0,297.0,summer,0,649.0,clothing,1,15.0,134
P00452,503.0,38.0,summer,0,239.0,home,3,26.0,9
P00453,890.0,178.0,winter,1,805.0,home,3,23.0,29
P00454,880.0,45.0,fall,3,221.0,home,3,23.0,1
P00455,981.0,188.0,fall,3,582.0,accessories,2,24.0,15
P00456,252.0,42.0,winter,1,838.0,electronics,0,14.0,37
P00457,642.0,66.0,winter,1,497.0,electronics,0,19.0,18
P00458,811.0,32.0,spring,2,412.0,clothing,1,15.0,1
P00459,462.0,236.0,winter,1,420.0,electronics,0,27.0,92
P00460,251.0,213.0,winter,1,658.0,electronics,0,20.0,191
P00461,770.0,163.0,winter,1,657.0,accessories,2,11.0,34
P00462,818.0,92.0,spring,2,766.0,clothing,1,22.0,11
P00463,203.0,175.0,summer,0,569.0,electronics,0,17.0,158
P00464,301.0,96.0,spring,2,221.0,home,3,6.0,24
P00465,394.0,188.0,summer,0,223.0,clothing,1,15.0,42
P00466,972.0,104.0,winter,1,804.0,clothing,1,27.0,13
P00467,548.0,201.0,spring,2,652.0,clothing,1,18.0,93
P00468,245.0,131.0,spring,2,723.0,home,3,5.0,112
P00469,854.0,249.0,summer,0,295.0,electronics,0,28.0,30
P00470,467.0,115.0,spring,2,195.0,home,3,5.0,27
P00471,568.0,187.0,spring,2,890.0,clothing,1,5.0,90
P00472,834.0,175.0,fall,3,254.0,clothing,1,25.0,16
P00473,304.0,124.0,summer,0,258.0,accessories,2,14.0,55
P00474,868.0,212.0,spring,2,466.0,accessories,2,1.0,25
P00475,857.0,151.0,spring,2,270.0,accessories,2,8.0,19
P00476,855.0,157.0,winter,1,648.0,accessories,2,7.0,20
P00477,318.0,289.0,fall,3,192.0,clothing,1,6.0,73
P00478,985.0,57.0,fall,3,248.0,home,3,26.0,1
P00479,802.0,64.0,winter,1,855.0,accessories,2,29.0,23
P00480,256.0,182.0,winter,1,460.0,home,3,27.0,164
P00481,544.0,272.0,winter,1,363.0,accessories,2,27.0,59
P00482,939.0,188.0,winter,1,612.0,electronics,0,15.0,6
P00483,672.0,293.0,fall,3,890.0,accessories,2,14.0,118
P00484,315.0,39.0,spring,2,572.0,home,3,8.0,37
P00485,989.0,258.0,spring,2,538.0,accessories,2,19.0,11
P00486,325.0,289.0,winter,1,846.0,electronics,0,14.0,230
P00487,591.0,50.0,summer,0,261.0,home,3,1.0,8
P00488,839.0,123.0,winter,1,421.0,home,3,19.0,20
P00489,256.0,189.0,spring,2,251.0,home,3,13.0,98
P00490,832.0,205.0,summer,0,359.0,clothing,1,27.0,22
P00491,711.0,147.0,winter,1,888.0,home,3,25.0,46
P00492,949.0,229.0,summer,0,942.0,clothing,1,10.0,35
P00493,294.0,300.0,winter,1,171.0,electronics,0,29.0,89
P00494,836.0,272.0,fall,3,909.0,home,3,2.0,62
P00495,316.0,38.0,spring,2,308.0,home,3,1.0,16
P00496,758.0,219.0,winter,1,890.0,home,3,17.0,65
P00497,799.0,239.0,summer,0,492.0,electronics,0,13.0,27
P00498,686.0,155.0,spring,2,549.0,clothing,1,23.0,41
P00499,435.0,242.0,winter,1,603.0,accessories,2,28.0,143
P00500,470.0,22.0,winter,1,848.0,electronics,0,4.0,11
P00501,387.0,255.0,winter,1,292.0,electronics,0,11.0,75
P00502,902.0,247.0,winter,1,546.0,electronics,0,13.0,20
P00503,645.0,161.0,fall,3,685.0,clothing,1,5.0,54
P00504,779.0,28.0,spring,2,290.0,clothing,1,7.0,14
P00505,988.0,209.0,fall,3,389.0,clothing,1,6.0,9
P00506,445.0,184.0,spring,2,441.0,clothing,1,6.0,84
P00507,274.0,158.0,winter,1,231.0,clothing,1,11.0,61
P00508,352.0,295.0,spring,2,709.0,home,3,28.0,238
P00509,854.0,72.0,summer,0,320.0,accessories,2,6.0,7
P00510,633.0,194.0,spring,2,923.0,accessories,2,11.0,88
P00511,284.0,129.0,summer,0,729.0,clothing,1,26.0,109
P00512,895.0,222.0,summer,0,675.0,clothing,1,15.0,23
P00513,483.0,155.0,fall,3,691.0,home,3,26.0,80
P00514,418.0,23.0,spring,2,259.0,clothing,1,6.0,7
P00515,267.0,174.0,winter,1,361.0,home,3,7.0,114
P00516,245.0,191.0,spring,2,925.0,home,3,0.0,157
P00517,292.0,66.0,fall,3,587.0,electronics,0,12.0,55
P00518,948.0,113.0,summer,0,471.0,electronics,0,18.0,15
P00519,651.0,67.0,summer,0,863.0,clothing,1,30.0,25
P00520,402.0,259.0,fall,3,233.0,home,3,0.0,58
P00521,416.0,232.0,fall,3,525.0,clothing,1,23.0,137
P00522,672.0,158.0,spring,2,202.0,electronics,0,17.0,23
P00523,630.0,224.0,summer,0,645.0,electronics,0,6.0,81
P00524,539.0,92.0,fall,3,405.0,electronics,0,21.0,29
P00525,749.0,23.0,spring,2,735.0,electronics,0,26.0,17
P00526,810.0,95.0,spring,2,369.0,electronics,0,16.0,15
P00527,487.0,96.0,winter,1,804.0,clothing,1,27.0,70
P00528,452.0,275.0,summer,0,249.0,clothing,1,14.0,70
P00529,932.0,121.0,spring,2,278.0,electronics,0,21.0,7
P00530,555.0,125.0,fall,3,368.0,clothing,1,24.0,18
P00531,221.0,58.0,summer,0,626.0,electronics,0,18.0,60
P00532,960.0,294.0,fall,3,932.0,electronics,0,27.0,47
P00533,720.0,107.0,fall,3,607.0,electronics,0,22.0,28
P00534,956.0,230.0,spring,2,171.0,clothing,1,3.0,14
P00535,298.0,96.0,spring,2,839.0,clothing,1,16.0,80
P00536,378.0,96.0,winter,1,709.0,home,3,6.0,71
P00537,421.0,47.0,fall,3,778.0,clothing,1,15.0,35
P00538,960.0,264.0,spring,2,478.0,clothing,1,16.0,16
P00539,857.0,85.0,winter,1,840.0,accessories,2,26.0,26
P00540,640.0,285.0,summer,0,629.0,electronics,0,19.0,96
P00541,806.0,224.0,winter,1,934.0,electronics,0,28.0,67
P00542,967.0,77.0,winter,1,488.0,clothing,1,14.0,10
P00543,523.0,220.0,fall,3,328.0,clothing,1,8.0,54
P00544,714.0,244.0,summer,0,570.0,home,3,20.0,56
P00545,214.0,161.0,fall,3,631.0,accessories,2,22.0,147
P00546,990.0,103.0,fall,3,198.0,electronics,0,12.0,16
P00547,534.0,162.0,winter,1,916.0,electronics,0,6.0,93
P00548,957.0,52.0,winter,1,179.0,clothing,1,30.0,6
P00549,456.0,171.0,spring,2,234.0,clothing,1,27.0,41
P00550,695.0,177.0,winter,1,938.0,accessories,2,18.0,58
P00551,358.0,160.0,spring,2,651.0,electronics,0,28.0,123
P00552,673.0,270.0,fall,3,695.0,accessories,2,10.0,79
P00553,862.0,131.0,winter,1,478.0,electronics,0,7.0,1
P00554,888.0,163.0,summer,0,759.0,clothing,1,16.0,22
P00555,873.0,228.0,summer,0,583.0,accessories,2,3.0,14
P00556,578.0,243.0,fall,3,737.0,home,3,25.0,113
P00557,743.0,62.0,fall,3,836.0,clothing,1,3.0,19
P00558,889.0,283.0,winter,1,398.0,home,3,17.0,29
P00559,625.0,263.0,spring,2,283.0,home,3,21.0,46
P00560,811.0,22.0,winter,1,839.0,home,3,30.0,1
P00561,466.0,144.0,spring,2,514.0,electronics,0,16.0,69
P00562,775.0,287.0,winter,1,889.0,home,3,2.0,72
P00563,615.0,103.0,summer,0,724.0,electronics,0,8.0,47
P00564,366.0,35.0,summer,0,929.0,accessories,2,27.0,27
P00565,241.0,78.0,spring,2,574.0,clothing,1,25.0,64
P00566,754.0,196.0,winter,1,564.0,electronics,0,5.0,28
P00567,483.0,82.0,fall,3,919.0,electronics,0,1.0,48
P00568,595.0,68.0,spring,2,805.0,accessories,2,27.0,33
P00569,210.0,265.0,summer,0,661.0,accessories,2,11.0,230
P00570,805.0,34.0,spring,2,534.0,clothing,1,30.0,9
P00571,500.0,274.0,winter,1,537.0,accessories,2,14.0,117
P00572,451.0,111.0,fall,3,598.0,electronics,0,8.0,65
P00573,697.0,298.0,fall,3,713.0,clothing,1,28.0,97
P00574,952.0,225.0,spring,2,452.0,clothing,1,1.0,20
P00575,233.0,113.0,winter,1,248.0,clothing,1,11.0,65
P00576,925.0,244.0,winter,1,455.0,home,3,15.0,24
P00577,288.0,218.0,fall,3,706.0,home,3,6.0,167
P00578,974.0,290.0,summer,0,191.0,electronics,0,30.0,29
P00579,803.0,253.0,winter,1,617.0,home,3,0.0,39
P00580,800.0,65.0,fall,3,589.0,accessories,2,20.0,8
P00581,616.0,83.0,fall,3,476.0,clothing,1,6.0,14
P00582,313.0,249.0,winter,1,718.0,electronics,0,2.0,187
P00583,815.0,268.0,winter,1,182.0,accessories,2,19.0,31
P00584,394.0,265.0,spring,2,561.0,clothing,1,4.0,150
P00585,699.0,94.0,summer,0,775.0,accessories,2,2.0,25
P00586,824.0,176.0,spring,2,263.0,home,3,14.0,10
P00587,691.0,242.0,spring,2,657.0,accessories,2,5.0,61
P00588,273.0,209.0,fall,3,205.0,home,3,14.0,76
P00589,611.0,71.0,fall,3,705.0,accessories,2,2.0,28
P00590,574.0,107.0,summer,0,873.0,electronics,0,23.0,54
P00591,618.0,85.0,spring,2,501.0,home,3,22.0,26
P00592,927.0,169.0,spring,2,478.0,home,3,0.0,8
P00593,475.0,39.0,fall,3,695.0,clothing,1,1.0,23
P00594,959.0,52.0,fall,3,419.0,home,3,3.0,3
P00595,874.0,300.0,winter,1,345.0,clothing,1,20.0,29
P00596,592.0,65.0,spring,2,562.0,home,3,13.0,22
P00597,655.0,92.0,summer,0,786.0,home,3,13.0,32
P00598,390.0,152.0,spring,2,228.0,home,3,26.0,31
P00599,937.0,74.0,fall,3,916.0,home,3,29.0,7
P00600,887.0,80.0,winter,1,806.0,clothing,1,9.0,6
P00601,297.0,27.0,spring,2,232.0,electronics,0,10.0,9
P00602,746.0,291.0,summer,0,891.0,accessories,2,3.0,90
P00603,294.0,265.0,fall,3,286.0,home,3,14.0,146
P00604,862.0,195.0,winter,1,688.0,home,3,19.0,28
P00605,861.0,135.0,spring,2,838.0,electronics,0,29.0,28
P00606,388.0,290.0,summer,0,868.0,clothing,1,24.0,229
P00607,934.0,212.0,fall,3,455.0,accessories,2,3.0,14
P00608,235.0,169.0,summer,0,460.0,electronics,0,19.0,145
P00609,978.0,150.0,spring,2,537.0,electronics,0,19.0,9
P00610,567.0,121.0,fall,3,874.0,electronics,0,15.0,60
P00611,893.0,289.0,spring,2,698.0,electronics,0,1.0,32
P00612,723.0,229.0,winter,1,655.0,home,3,12.0,51
P00613,477.0,86.0,spring,2,537.0,accessories,2,7.0,48
P00614,415.0,29.0,winter,1,442.0,home,3,12.0,17
P00615,996.0,68.0,spring,2,328.0,electronics,0,29.0,12
P00616,471.0,130.0,summer,0,821.0,accessories,2,19.0,87
P00617,260.0,238.0,summer,0,578.0,electronics,0,20.0,205
P00618,794.0,76.0,fall,3,673.0,clothing,1,7.0,6
P00619,927.0,132.0,summer,0,830.0,electronics,0,29.0,16
P00620,540.0,152.0,summer,0,461.0,electronics,0,3.0,45
P00621,595.0,90.0,winter,1,229.0,clothing,1,4.0,11
P00622,897.0,102.0,summer,0,163.0,home,3,20.0,1
P00623,217.0,76.0,winter,1,203.0,accessories,2,5.0,35
P00624,375.0,290.0,winter,1,596.0,electronics,0,22.0,201
P00625,810.0,130.0,winter,1,915.0,electronics,0,18.0,42
P00626,594.0,95.0,spring,2,214.0,clothing,1,29.0,15
P00627,643.0,177.0,winter,1,521.0,accessories,2,9.0,47
P00628,431.0,39.0,spring,2,652.0,clothing,1,26.0,20
P00629,274.0,150.0,winter,1,719.0,electronics,0,2.0,116
P00630,463.0,141.0,spring,2,245.0,home,3,12.0,30
P00631,653.0,60.0,fall,3,682.0,home,3,8.0,28
P00632,994.0,186.0,fall,3,409.0,accessories,2,16.0,1
P00633,916.0,149.0,spring,2,734.0,electronics,0,30.0,16
P00634,933.0,42.0,fall,3,397.0,clothing,1,9.0,4
P00635,582.0,298.0,summer,0,276.0,electronics,0,11.0,56
P00636,762.0,270.0,winter,1,648.0,clothing,1,12.0,52
P00637,704.0,28.0,spring,2,195.0,clothing,1,23.0,4
P00638,565.0,32.0,fall,3,417.0,accessories,2,9.0,8
P00639,342.0,71.0,fall,3,789.0,clothing,1,18.0,63
P00640,267.0,228.0,summer,0,691.0,accessories,2,20.0,196
P00641,297.0,57.0,winter,1,243.0,home,3,18.0,24
P00642,594.0,119.0,summer,0,885.0,accessories,2,25.0,56
P00643,223.0,212.0,spring,2,465.0,accessories,2,16.0,189
P00644,667.0,210.0,fall,3,761.0,accessories,2,25.0,77
P00645,682.0,70.0,fall,3,220.0,home,3,29.0,9
P00646,763.0,160.0,fall,3,742.0,accessories,2,4.0,34
P00647,349.0,187.0,summer,0,598.0,clothing,1,7.0,128
P00648,342.0,128.0,summer,0,516.0,clothing,1,4.0,87
P00649,767.0,226.0,winter,1,769.0,accessories,2,14.0,56
P00650,237.0,129.0,spring,2,763.0,clothing,1,3.0,105
P00651,307.0,215.0,winter,1,559.0,accessories,2,24.0,171
P00652,891.0,171.0,winter,1,240.0,home,3,12.0,16
P00653,240.0,262.0,fall,3,658.0,clothing,1,16.0,227
P00654,384.0,147.0,summer,0,677.0,accessories,2,4.0,93
P00655,596.0,124.0,spring,2,259.0,electronics,0,0.0,25
P00656,421.0,29.0,winter,1,924.0,home,3,30.0,14
P00657,832.0,167.0,spring,2,821.0,electronics,0,21.0,43
P00658,331.0,159.0,fall,3,914.0,accessories,2,14.0,125
P00659,361.0,209.0,winter,1,238.0,clothing,1,9.0,54
P00660,413.0,113.0,summer,0,756.0,accessories,2,24.0,72
P00661,931.0,248.0,winter,1,421.0,clothing,1,10.0,19
P00662,433.0,82.0,fall,3,396.0,accessories,2,29.0,44
P00663,856.0,44.0,winter,1,510.0,accessories,2,17.0,4
P00664,949.0,287.0,fall,3,527.0,clothing,1,28.0,23
P00665,786.0,300.0,winter,1,355.0,clothing,1,12.0,31
P00666,207.0,30.0,spring,2,494.0,accessories,2,19.0,20
P00667,272.0,220.0,summer,0,947.0,electronics,0,23.0,191
P00668,690.0,145.0,fall,3,909.0,home,3,29.0,55
P00669,451.0,209.0,spring,2,604.0,electronics,0,15.0,114
P00670,428.0,108.0,fall,3,216.0,electronics,0,18.0,26
P00671,717.0,135.0,winter,1,707.0,electronics,0,29.0,44
P00672,372.0,196.0,fall,3,192.0,electronics,0,22.0,53
P00673,851.0,33.0,fall,3,378.0,clothing,1,11.0,4
P00674,366.0,276.0,summer,0,593.0,electronics,0,22.0,201
P00675,368.0,228.0,spring,2,383.0,home,3,13.0,122
P00676,591.0,300.0,winter,1,348.0,clothing,1,30.0,58
P00677,993.0,124.0,summer,0,646.0,electronics,0,1.0,16
P00678,832.0,166.0,fall,3,181.0,clothing,1,27.0,14
P00679,392.0,298.0,summer,0,413.0,electronics,0,9.0,139
P00680,715.0,28.0,fall,3,262.0,electronics,0,3.0,11
P00681,227.0,137.0,winter,1,608.0,home,3,0.0,108
P00682,363.0,113.0,fall,3,425.0,clothing,1,23.0,54
P00683,620.0,163.0,summer,0,295.0,clothing,1,25.0,28
P00684,537.0,33.0,summer,0,506.0,accessories,2,25.0,19
P00685,846.0,276.0,fall,3,155.0,electronics,0,24.0,29
P00686,694.0,205.0,spring,2,489.0,electronics,0,16.0,27
P00687,563.0,226.0,summer,0,643.0,home,3,10.0,93
P00688,540.0,191.0,spring,2,257.0,home,3,6.0,35
P00689,698.0,289.0,spring,2,921.0,clothing,1,16.0,106
P00690,855.0,240.0,spring,2,220.0,home,3,27.0,23
P00691,709.0,171.0,spring,2,489.0,clothing,1,16.0,24
P00692,525.0,130.0,summer,0,823.0,electronics,0,8.0,73
P00693,415.0,202.0,summer,0,249.0,electronics,0,9.0,43
P00694,499.0,91.0,spring,2,476.0,clothing,1,25.0,39
P00695,330.0,93.0,summer,0,182.0,home,3,5.0,24
P00696,268.0,234.0,spring,2,292.0,home,3,16.0,139
P00697,450.0,42.0,spring,2,393.0,clothing,1,15.0,12
P00698,613.0,87.0,spring,2,885.0,electronics,0,6.0,39
P00699,985.0,112.0,fall,3,875.0,clothing,1,18.0,4
P00700,643.0,82.0,winter,1,781.0,home,3,25.0,44
P00701,380.0,243.0,summer,0,829.0,clothing,1,3.0,166
P00702,365.0,244.0,summer,0,366.0,electronics,0,29.0,128
P00703,289.0,122.0,spring,2,583.0,accessories,2,19.0,105
P00704,912.0,234.0,fall,3,878.0,clothing,1,23.0,39
P00705,729.0,211.0,fall,3,203.0,accessories,2,16.0,28
P00706,237.0,179.0,summer,0,869.0,clothing,1,23.0,153
P00707,324.0,226.0,spring,2,741.0,home,3,8.0,172
P00708,649.0,288.0,summer,0,300.0,home,3,10.0,44
P00709,371.0,213.0,spring,2,204.0,accessories,2,22.0,65
P00710,851.0,171.0,spring,2,666.0,clothing,1,0.0,23
P00711,952.0,256.0,winter,1,597.0,home,3,30.0,9
P00712,418.0,107.0,spring,2,184.0,accessories,2,6.0,29
P00713,836.0,30.0,winter,1,268.0,accessories,2,21.0,1
P00714,256.0,206.0,summer,0,346.0,clothing,1,4.0,139
P00715,858.0,233.0,summer,0,715.0,home,3,4.0,43
P00716,674.0,34.0,fall,3,920.0,accessories,2,0.0,11
P00717,654.0,285.0,winter,1,923.0,electronics,0,5.0,113
P00718,559.0,92.0,summer,0,663.0,electronics,0,12.0,45
P00719,199.0,71.0,winter,1,743.0,home,3,14.0,70
P00720,585.0,147.0,summer,0,571.0,home,3,3.0,49
P00721,546.0,47.0,winter,1,666.0,electronics,0,29.0,33
P00722,388.0,84.0,winter,1,835.0,accessories,2,29.0,56
P00723,703.0,36.0,spring,2,288.0,clothing,1,16.0,1
P00724,389.0,157.0,summer,0,854.0,accessories,2,27.0,118
P00725,706.0,248.0,fall,3,799.0,home,3,23.0,90
P00726,567.0,273.0,spring,2,777.0,home,3,23.0,137
P00727,607.0,229.0,fall,3,193.0,clothing,1,30.0,40
P00728,315.0,250.0,winter,1,950.0,accessories,2,27.0,204
P00729,332.0,260.0,spring,2,368.0,clothing,1,12.0,138
P00730,256.0,89.0,winter,1,717.0,accessories,2,10.0,76
P00731,754.0,123.0,summer,0,903.0,accessories,2,3.0,34
P00732,883.0,223.0,summer,0,407.0,electronics,0,28.0,27
P00733,870.0,72.0,fall,3,662.0,accessories,2,6.0,2
P00734,371.0,73.0,summer,0,526.0,home,3,18.0,50
P00735,347.0,295.0,fall,3,438.0,home,3,23.0,188
P00736,278.0,50.0,winter,1,619.0,home,3,6.0,37
P00737,411.0,154.0,spring,2,252.0,electronics,0,13.0,33
P00738,401.0,77.0,summer,0,298.0,clothing,1,20.0,25
P00739,962.0,124.0,winter,1,233.0,home,3,15.0,9
P00740,427.0,285.0,spring,2,175.0,home,3,20.0,63
P00741,874.0,29.0,winter,1,324.0,clothing,1,8.0,5
P00742,425.0,272.0,fall,3,884.0,electronics,0,21.0,200
P00743,857.0,175.0,winter,1,790.0,accessories,2,30.0,34
P00744,730.0,177.0,fall,3,571.0,clothing,1,21.0,40
P00745,639.0,56.0,fall,3,803.0,accessories,2,1.0,20
P00746,600.0,138.0,summer,0,495.0,accessories,2,26.0,53
P00747,245.0,86.0,fall,3,451.0,accessories,2,15.0,72
P00748,431.0,261.0,fall,3,447.0,clothing,1,4.0,121
P00749,503.0,232.0,winter,1,284.0,clothing,1,11.0,53
P00750,724.0,120.0,fall,3,204.0,accessories,2,19.0,14
P00751,341.0,75.0,fall,3,205.0,electronics,0,25.0,24
P00752,613.0,258.0,winter,1,523.0,electronics,0,14.0,79
P00753,711.0,250.0,spring,2,737.0,electronics,0,2.0,73
P00754,571.0,111.0,summer,0,488.0,home,3,8.0,37
P00755,764.0,298.0,winter,1,606.0,accessories,2,26.0,57
P00756,457.0,128.0,fall,3,504.0,home,3,27.0,76
P00757,854.0,187.0,winter,1,281.0,electronics,0,6.0,7
P00758,669.0,237.0,spring,2,642.0,clothing,1,30.0,73
P00759,210.0,241.0,winter,1,703.0,electronics,0,3.0,195
P00760,528.0,180.0,winter,1,259.0,home,3,24.0,46
P00761,934.0,35.0,winter,1,731.0,home,3,8.0,3
P00762,982.0,297.0,winter,1,945.0,electronics,0,27.0,35
P00763,556.0,76.0,fall,3,275.0,accessories,2,14.0,12
P00764,606.0,81.0,winter,1,445.0,clothing,1,22.0,11
P00765,866.0,261.0,spring,2,328.0,clothing,1,20.0,30
P00766,571.0,109.0,winter,1,346.0,electronics,0,28.0,25
P00767,206.0,91.0,winter,1,922.0,accessories,2,24.0,86
P00768,320.0,49.0,fall,3,250.0,accessories,2,29.0,16
P00769,546.0,105.0,fall,3,722.0,electronics,0,28.0,62
P00770,874.0,253.0,winter,1,332.0,clothing,1,6.0,28
P00771,288.0,254.0,fall,3,158.0,clothing,1,24.0,63
P00772,846.0,284.0,fall,3,562.0,clothing,1,10.0,28
P00773,896.0,288.0,winter,1,867.0,accessories,2,18.0,45
P00774,514.0,205.0,fall,3,715.0,electronics,0,10.0,112
P00775,376.0,150.0,summer,0,841.0,accessories,2,24.0,113
P00776,738.0,296.0,summer,0,253.0,clothing,1,0.0,31
P00777,930.0,199.0,summer,0,275.0,accessories,2,20.0,16
P00778,239.0,182.0,fall,3,695.0,clothing,1,12.0,162
P00779,938.0,290.0,summer,0,826.0,electronics,0,12.0,43
P00780,902.0,115.0,spring,2,419.0,clothing,1,1.0,7
P00781,700.0,281.0,summer,0,615.0,home,3,16.0,72
P00782,343.0,102.0,spring,2,950.0,home,3,29.0,88
P00783,399.0,244.0,fall,3,267.0,electronics,0,18.0,67
P00784,922.0,242.0,summer,0,241.0,accessories,2,22.0,13
P00785,659.0,137.0,spring,2,761.0,accessories,2,14.0,51
P00786,930.0,211.0,fall,3,634.0,accessories,2,18.0,17
P00787,950.0,98.0,summer,0,236.0,clothing,1,9.0,5
P00788,756.0,97.0,winter,1,383.0,home,3,9.0,19
P00789,745.0,166.0,summer,0,273.0,electronics,0,26.0,17
P00790,451.0,126.0,summer,0,352.0,accessories,2,8.0,43
P00791,588.0,290.0,summer,0,181.0,accessories,2,18.0,42
P00792,792.0,263.0,winter,1,506.0,electronics,0,10.0,28
P00793,454.0,92.0,spring,2,612.0,clothing,1,5.0,49
P00794,907.0,45.0,spring,2,700.0,accessories,2,30.0,1
P00795,648.0,229.0,winter,1,243.0,clothing,1,1.0,46
P00796,208.0,111.0,summer,0,671.0,clothing,1,23.0,99
P00797,996.0,144.0,summer,0,876.0,clothing,1,9.0,11
P00798,440.0,92.0,summer,0,557.0,accessories,2,14.0,47
P00799,449.0,142.0,spring,2,249.0,accessories,2,4.0,33
P00800,203.0,203.0,spring,2,393.0,electronics,0,17.0,186
P00801,317.0,206.0,winter,1,207.0,electronics,0,29.0,56
P00802,999.0,217.0,fall,3,506.0,clothing,1,29.0,15
P00803,572.0,97.0,winter,1,640.0,accessories,2,6.0,41
P00804,263.0,205.0,spring,2,469.0,clothing,1,2.0,148
P00805,344.0,272.0,summer,0,168.0,electronics,0,29.0,73
P00806,422.0,32.0,summer,0,506.0,clothing,1,20.0,15
P00807,437.0,95.0,summer,0,266.0,home,3,26.0,15
P00808,375.0,70.0,summer,0,285.0,clothing,1,24.0,26
P00809,977.0,294.0,fall,3,445.0,accessories,2,15.0,25
P00810,480.0,168.0,winter,1,674.0,clothing,1,16.0,94
P00811,261.0,238.0,winter,1,250.0,clothing,1,30.0,124
P00812,415.0,141.0,spring,2,529.0,accessories,2,1.0,73
P00813,993.0,230.0,winter,1,304.0,home,3,15.0,10
P00814,887.0,299.0,fall,3,743.0,accessories,2,20.0,55
P00815,659.0,45.0,fall,3,749.0,electronics,0,29.0,16
P00816,808.0,192.0,fall,3,254.0,home,3,19.0,15
P00817,303.0,175.0,summer,0,791.0,home,3,0.0,131
P00818,297.0,257.0,spring,2,933.0,accessories,2,13.0,209
P00819,709.0,101.0,fall,3,675.0,clothing,1,15.0,29
P00820,583.0,292.0,winter,1,277.0,electronics,0,22.0,52
P00821,603.0,87.0,winter,1,550.0,electronics,0,8.0,25
P00822,716.0,63.0,winter,1,721.0,home,3,16.0,22
P00823,674.0,80.0,fall,3,888.0,electronics,0,7.0,31
P00824,907.0,142.0,fall,3,678.0,home,3,8.0,26
P00825,843.0,215.0,winter,1,706.0,home,3,1.0,35
P00826,969.0,130.0,fall,3,699.0,electronics,0,12.0,3
P00827,635.0,277.0,winter,1,273.0,home,3,0.0,42
P00828,221.0,108.0,summer,0,509.0,clothing,1,21.0,95
P00829,763.0,217.0,fall,3,213.0,home,3,29.0,22
P00830,875.0,219.0,summer,0,914.0,clothing,1,6.0,43
P00831,912.0,118.0,summer,0,923.0,clothing,1,17.0,19
P00832,656.0,46.0,fall,3,773.0,clothing,1,20.0,18
P00833,281.0,108.0,winter,1,251.0,electronics,0,4.0,59
P00834,343.0,165.0,spring,2,710.0,clothing,1,6.0,121
P00835,283.0,201.0,summer,0,426.0,electronics,0,11.0,149
P00836,276.0,276.0,fall,3,376.0,accessories,2,26.0,202
P00837,655.0,208.0,summer,0,172.0,clothing,1,16.0,36
P00838,199.0,259.0,winter,1,846.0,home,3,25.0,244
P00839,249.0,215.0,fall,3,213.0,accessories,2,23.0,107
P00840,883.0,184.0,spring,2,306.0,accessories,2,4.0,16
P00841,915.0,290.0,fall,3,944.0,clothing,1,11.0,57
P00842,970.0,27.0,summer,0,539.0,electronics,0,18.0,5
P00843,644.0,57.0,fall,3,298.0,accessories,2,12.0,10
P00844,647.0,133.0,fall,3,512.0,clothing,1,15.0,37
P00845,686.0,75.0,summer,0,830.0,accessories,2,28.0,29
P00846,998.0,157.0,spring,2,613.0,accessories,2,24.0,15
P00847,232.0,121.0,winter,1,794.0,clothing,1,26.0,104
P00848,546.0,196.0,fall,3,548.0,home,3,18.0,89
P00849,293.0,188.0,spring,2,554.0,home,3,22.0,156
P00850,270.0,280.0,winter,1,281.0,home,3,9.0,151
P00851,749.0,242.0,summer,0,346.0,accessories,2,11.0,36
P00852,352.0,218.0,spring,2,796.0,electronics,0,6.0,165
P00853,448.0,230.0,spring,2,184.0,electronics,0,13.0,46
P00854,872.0,199.0,fall,3,569.0,accessories,2,9.0,17
P00855,636.0,269.0,summer,0,526.0,accessories,2,27.0,81
